# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Apr  3 08:39:43 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_name,pl_orbsmax,pl_radj,st_mass
566,EPIC 249893012 b,0.0470000000,0.17396735,1.050000
567,EPIC 249893012 c,0.1300000000,0.32741547,1.050000
568,EPIC 249893012 d,0.2200000000,0.35150326,1.050000
569,FU Tau b,800.0000000000,,0.050000
570,FU Tau b,726.0000000000,,
571,G 192-15 b,0.0172300000,,0.132000
572,G 192-15 c,1.1370000000,,0.132000
573,G 196-3 b,350.0000000000,,
574,G 261-6 b,0.0297100000,,0.118000
575,G 264-012 b,0.0227900000,,0.297000
576,G 264-012 c,0.0525000000,,0.297000
577,G 268-110 b,0.0128300000,,0.137000
578,G 9-40 b,,,0.290000
579,G 9-40 b,0.0418000000,0.16950694,0.295200
580,G 9-40 b,0.0385000000,0.18065840,0.290000
581,G 9-40 b,,,
582,G 9-40 b,,0.18385347,
583,GJ 1002 b,0.0457000000,,0.120000
584,GJ 1002 c,0.0738000000,,0.120000
585,GJ 1061 b,0.0210000000,,0.120000
586,GJ 1061 b,0.0210000000,,0.120000
587,GJ 1061 c,0.0350000000,,0.120000
588,GJ 1061 c,0.0342000000,,0.120000
589,GJ 1061 d,0.0540000000,,0.120000
590,GJ 1061 d,0.0540000000,,0.120000
591,GJ 1132 b,,,
592,GJ 1132 b,0.0153000000,0.10081185,0.181000
593,GJ 1132 b,,0.10348827,0.181000
594,GJ 1132 b,0.0153300000,0.12757605,0.181000
595,GJ 1132 b,,0.10835655,
596,GJ 1132 b,0.0157000000,0.10630000,0.194500
597,GJ 1132 b,,,0.181000
598,GJ 1132 b,,0.09902774,0.192000
599,GJ 1132 c,0.0476000000,,0.181000
600,GJ 1148 b,0.1660000000,,0.344045
601,GJ 1148 b,0.1686000000,,0.373585
602,GJ 1148 b,0.1635060000,,0.344045
603,GJ 1148 c,0.9302000000,,0.373585
604,GJ 1148 c,0.9120000000,,0.344045
605,GJ 1151 c,0.5714000000,,0.163900
606,GJ 1214 b,,,0.183607
607,GJ 1214 b,,,0.157000
608,GJ 1214 b,,0.23284860,
609,GJ 1214 b,0.0141100000,0.25400000,0.150000
610,GJ 1214 b,,,0.183607
611,GJ 1214 b,,,
612,GJ 1214 b,,,
613,GJ 1214 b,,,
614,GJ 1214 b,,0.23900000,0.157000
615,GJ 1214 b,,0.20300000,0.157000
616,GJ 1214 b,,,0.176000
617,GJ 1214 b,,,
618,GJ 1214 b,0.0150500000,0.24382235,0.182000
619,GJ 1214 b,,0.23600000,0.156000
620,GJ 1214 b,,,
621,GJ 1214 b,0.0149000000,0.24462528,0.178000
622,GJ 1214 b,,,0.183607
623,GJ 1214 b,,0.24444643,0.153000
624,GJ 1214 b,,0.24000000,0.157000
625,GJ 1214 b,,,0.157000
626,GJ 1252 b,,,0.381000
627,GJ 1252 b,,0.10643251,0.381000
628,GJ 1252 b,,0.12030639,
629,GJ 1252 b,0.0091600000,0.10643233,0.381000
630,GJ 1252 b,,,0.381000
631,GJ 1252 b,0.0091500000,0.10527273,0.381000
632,GJ 1265 b,0.0260000000,,0.178000
633,GJ 1289 b,0.2700000000,,0.210000
634,GJ 143 b,0.1932000000,,0.760000
635,GJ 143 b,,0.27852131,
636,GJ 143 b,0.1915000000,0.23284860,0.730000
637,GJ 15 A b,0.0720000000,,0.380000
638,GJ 15 A b,0.0732000000,,0.399648
639,GJ 15 A b,0.0717000000,,0.375000
640,GJ 15 A c,5.4000000000,,0.380000
641,GJ 160.2 b,0.0530000000,,0.690000
642,GJ 163 b,0.0607000000,,
643,GJ 163 c,0.1254000000,,
644,GJ 163 d,1.0304000000,,
645,GJ 179 b,2.4100000000,,0.357000
646,GJ 179 b,2.4240000000,,0.357000
647,GJ 179 b,2.5230000000,,0.393442
648,GJ 180 b,0.1030000000,,0.430000
649,GJ 180 b,0.0920000000,,0.430000
650,GJ 180 c,0.1290000000,,0.430000
651,GJ 180 d,0.3090000000,,0.430000
652,GJ 2030 b,0.0340000000,,0.960000
653,GJ 2030 c,16.7610000000,,0.960000
654,GJ 2056 b,0.2830000000,,0.620000
655,GJ 2126 b,0.7100000000,,0.650000
656,GJ 229 A c,0.3840000000,,0.509000
657,GJ 229 A c,0.3390000000,,0.580000
658,GJ 229 b,1.0860000000,,0.509000
659,GJ 229 b,0.8980000000,,0.580000
660,GJ 229 b,0.9700000000,,0.580000
661,GJ 238 b,0.0212300000,0.05049522,0.419300
662,GJ 238 b,,0.05142111,
663,GJ 251 b,0.0808000000,,0.350000
664,GJ 251 b,0.0818000000,,0.360000
665,GJ 251 c,0.1960000000,,0.350000
666,GJ 27.1 b,0.1010000000,,0.530000
667,GJ 273 b,0.0911010000,,0.290000
668,GJ 273 c,0.0364670000,,0.290000
669,GJ 3021 b,0.4900000000,,0.900000
670,GJ 3082 b,0.0790000000,,0.470000
671,GJ 3090 b,,,0.519000
672,GJ 3090 b,,0.18788930,
673,GJ 3090 b,0.0316500000,0.19002620,0.519000
674,GJ 3090 b,0.0316000000,0.19448691,0.519000
675,GJ 3090 c,0.0997000000,,0.519000
676,GJ 3138 b,0.0197000000,,0.681000
677,GJ 3138 c,0.0570000000,,0.681000
678,GJ 3138 d,0.6980000000,,0.681000
679,GJ 317 b,1.1500000000,,0.420000
680,GJ 317 b,1.1510000000,,0.420000
681,GJ 317 b,1.1800000000,,0.453271
682,GJ 317 b,0.9500000000,,0.260000
683,GJ 317 b,1.1380000000,,0.402000
684,GJ 317 c,,,0.240000
685,GJ 317 c,5.7800000000,,0.453271
686,GJ 317 c,5.0400000000,,0.402000
687,GJ 317 c,25.0000000000,,0.420000
688,GJ 317 c,5.2300000000,,0.420000
689,GJ 3222 b,0.0910000000,,0.890000
690,GJ 328 b,4.1100000000,,0.650000
691,GJ 328 b,4.5000000000,,0.690000
692,GJ 328 c,0.6570000000,,0.650000
693,GJ 3293 b,0.1433900000,,0.420000
694,GJ 3293 b,0.1434000000,,0.420000
695,GJ 3293 c,0.3640000000,,0.420000
696,GJ 3293 c,0.3617500000,,0.420000
697,GJ 3293 d,0.1939400000,,0.420000
698,GJ 3293 e,0.0820800000,,0.420000
699,GJ 3323 b,0.0328200000,,0.164000
700,GJ 3323 c,0.1264000000,,0.164000
701,GJ 3341 b,0.0890000000,,0.470000
702,GJ 338 B b,0.1420000000,,0.640000
703,GJ 338 B b,0.1410000000,,0.640000
704,GJ 341 b,,0.07850848,0.480000
705,GJ 341 b,,0.07742783,
706,GJ 3470 b,0.0348000000,0.37000000,0.541000
707,GJ 3470 b,0.0355000000,0.40770809,0.539000
708,GJ 3470 b,0.0310000000,0.34600000,0.510000
709,GJ 3470 b,,0.34615041,0.510000
710,GJ 3470 b,,,0.497757
711,GJ 3470 b,,0.36849986,
712,GJ 3470 b,,,0.541000
713,GJ 3470 b,0.0359600000,0.38540459,0.557000
714,GJ 3470 b,,,0.497757
715,GJ 3470 b,0.0355700000,0.43090374,0.539000
716,GJ 3470 b,,,0.497757
717,GJ 3473 b,0.0158900000,0.11276653,0.360000
718,GJ 3473 b,,0.10801463,
719,GJ 3473 c,0.0876000000,,0.360000
720,GJ 3512 b,0.3376000000,,0.123000
721,GJ 3512 b,0.3370000000,,0.123000
722,GJ 3512 b,0.3380000000,,0.123000
723,GJ 3512 c,1.7310000000,,0.123000
724,GJ 3512 c,1.2920000000,,0.123000
725,GJ 357 b,0.0350000000,0.10857347,0.342000
726,GJ 357 b,0.0360000000,0.10705701,0.342000
727,GJ 357 b,,,0.342000
728,GJ 357 b,,0.11329755,
729,GJ 357 b,,,
730,GJ 357 c,0.0610000000,,0.342000
731,GJ 357 d,0.2040000000,,0.342000
732,GJ 3634 b,0.0287000000,,0.450000
733,GJ 367 b,0.0070900000,0.06236071,0.455000
734,GJ 367 b,,0.23737752,
735,GJ 367 b,0.0071000000,0.06405578,0.454000
736,GJ 367 c,,,0.455000
737,GJ 367 d,,,0.455000
738,GJ 3779 b,0.0260000000,,0.270000
739,GJ 3929 b,0.0252000000,0.09724345,0.313000
740,GJ 3929 b,,0.09789353,
741,GJ 3929 b,0.0256900000,0.10259630,0.309000
742,GJ 3929 c,0.0810000000,,0.313000
743,GJ 393 b,0.0540200000,,0.426000
744,GJ 3942 b,0.0608000000,,0.630000
745,GJ 3988 b,0.0405000000,,0.184200
746,GJ 3998 b,0.0300000000,,0.520000
747,GJ 3998 b,0.0290000000,,0.500000
748,GJ 3998 c,0.0900000000,,0.520000
749,GJ 3998 c,0.0890000000,,0.500000
750,GJ 3998 d,0.1890000000,,0.520000
751,GJ 411 b,0.0785000000,,0.386000
752,GJ 411 b,0.0767000000,,
753,GJ 411 b,0.0789000000,,0.390000
754,GJ 411 b,0.0787900000,,0.389900
755,GJ 411 b,0.0789200000,,0.391846
756,GJ 414 A b,0.2403000000,,0.694721
757,GJ 414 A b,0.2324000000,0.23463288,0.650000
758,GJ 414 A c,1.4240000000,,0.694721
759,GJ 414 A c,1.4000000000,0.74939781,0.650000
760,GJ 422 b,0.1190000000,,0.350000
761,GJ 422 b,0.1110000000,,0.350000
762,GJ 4274 b,0.0153000000,,0.180000
763,GJ 4274 c,0.1860000000,,0.180000
764,GJ 4276 b,0.0820000000,,0.406000
765,GJ 433 b,0.0620000000,,0.480000
766,GJ 433 b,0.0600000000,,0.480000
767,GJ 433 b,0.0600000000,,0.590000
768,GJ 433 b,0.0580000000,,0.480000
769,GJ 433 c,3.6000000000,,0.480000
770,GJ 433 c,4.8190000000,,0.480000
771,GJ 433 d,0.1780000000,,0.480000
772,GJ 436 b,,,0.452000
773,GJ 436 b,0.0287200000,0.37000000,
774,GJ 436 b,0.0278000000,,0.410000
775,GJ 436 b,,,0.452000
776,GJ 436 b,0.0280000000,,0.419868
777,GJ 436 b,0.0278000000,,0.419868
778,GJ 436 b,,,
779,GJ 436 b,0.0278000000,,0.419868
780,GJ 436 b,0.0290000000,0.38000000,
781,GJ 436 b,0.0291000000,0.37200000,0.470000
782,GJ 436 b,,,0.452000
783,GJ 436 b,,0.34347459,0.445000
784,GJ 436 b,,,
785,GJ 436 b,0.0308000000,0.36600000,0.556000
786,GJ 436 b,,,0.445000
787,GJ 436 b,,0.36042466,0.452000
788,GJ 436 b,0.0287000000,0.35328754,0.452000
789,GJ 436 b,,0.34009462,
790,GJ 436 b,0.0285000000,,0.440000
791,GJ 436 b,0.0288700000,0.36500000,0.459000
792,GJ 436 b,,,0.419868
793,GJ 436 b,0.0284900000,,0.441167
794,GJ 436 b,0.0310900000,0.37390000,
795,GJ 436 b,0.0287200000,0.37670000,0.452000
796,GJ 463 b,3.5300000000,,0.490000
797,GJ 463 b,3.5300000000,,0.486000
798,GJ 463 b,3.5300000000,,0.490000
799,GJ 463 b,3.5300000000,,0.490000
800,GJ 480 b,0.0680000000,,0.450000
801,GJ 480 b,0.0680000000,,0.450000
802,GJ 486 b,0.0171400000,0.11499708,0.312000
803,GJ 486 b,0.0171300000,0.11981464,0.333000
804,GJ 486 b,0.0173400000,0.11642430,0.323000
805,GJ 486 b,,0.11813201,
806,GJ 504 b,,1.08000000,
807,GJ 504 b,43.5000000000,,1.220000
808,GJ 508.2 b,4.8500000000,,0.540000
809,GJ 514 b,0.4220000000,,0.510000
810,GJ 536 b,0.0670000000,,0.505730
811,GJ 536 b,0.0668000000,,0.528000
812,GJ 536 b,0.0666100000,,0.520000
813,GJ 536 c,0.1617000000,,0.528000
814,GJ 581 b,0.0410000000,,0.310747
815,GJ 581 b,0.0406163000,,0.310000
816,GJ 581 b,0.0410000000,,0.310000
817,GJ 581 b,0.0400000000,,
818,GJ 581 b,0.0406100000,,0.310747
819,GJ 581 b,0.0409900000,,0.318714
820,GJ 581 b,0.0399000000,,0.295000
821,GJ 581 c,0.0721000000,,0.310747
822,GJ 581 c,0.0740000000,,0.310747
823,GJ 581 c,0.0729930000,,0.310000
824,GJ 581 c,0.0700000000,,
825,GJ 581 c,0.0718000000,,0.295000
826,GJ 581 c,0.0735900000,,0.318714
827,GJ 581 e,0.0290000000,,0.310747
828,GJ 581 e,0.0284533000,,0.310000
829,GJ 581 e,0.0281500000,,0.310747
830,GJ 581 e,0.0279900000,,0.295000
831,GJ 581 e,0.0300000000,,
832,GJ 625 b,0.0783610000,,0.300000
833,GJ 649 b,1.1350000000,,0.540000
834,GJ 649 b,1.1120000000,,0.510000
835,GJ 649 b,1.1325000000,,0.529834
836,GJ 667 C b,,,
837,GJ 667 C b,0.0490000000,,
838,GJ 667 C b,0.0504310000,,
839,GJ 667 C b,0.0505000000,,0.330000
840,GJ 667 C b,0.0500000000,,
841,GJ 667 C c,0.1250000000,,0.330000
842,GJ 667 C c,0.1250000000,,
843,GJ 667 C c,0.1230000000,,
844,GJ 667 C c,0.1250100000,,
845,GJ 667 C e,0.2130000000,,0.330000
846,GJ 667 C f,0.1560000000,,0.330000
847,GJ 667 C g,0.5490000000,,0.330000
848,GJ 674 b,0.0390000000,,0.350000
849,GJ 676 A b,1.8200000000,,
850,GJ 676 A b,1.7350000000,,0.626000
851,GJ 676 A b,1.8120000000,,
852,GJ 676 A b,1.8000000000,,0.710000
853,GJ 676 A b,1.8200000000,,0.730000
854,GJ 676 A c,6.6000000000,,
855,GJ 676 A c,9.7260000000,,0.626000
856,GJ 676 A d,0.0413000000,,0.710000
857,GJ 676 A d,,,
858,GJ 676 A d,0.0390000000,,0.626000
859,GJ 676 A e,0.1810000000,,0.626000
860,GJ 676 A e,0.1870000000,,0.710000
861,GJ 676 A e,,,
862,GJ 680 b,10.1380000000,,0.456000
863,GJ 682 b,0.0800000000,,0.270000
864,GJ 682 c,0.1760000000,,0.270000
865,GJ 685 b,0.1344000000,,0.550000
866,GJ 687 b,0.1700000000,,0.450000
867,GJ 687 b,0.1658000000,,0.417834
868,GJ 687 b,0.1635300000,,0.413000
869,GJ 687 b,0.1630000000,,0.400000
870,GJ 687 c,1.1650000000,,0.400000
871,GJ 720 A b,0.1190000000,,0.570000
872,GJ 724 b,0.0468500000,,0.527100
873,GJ 740 b,0.0290000000,,0.580000
874,GJ 806 b,,0.14972191,
875,GJ 806 b,0.0140600000,0.11874407,0.413000
876,GJ 806 c,0.0523000000,,0.413000
877,GJ 832 b,3.7000000000,,0.450000
878,GJ 832 b,3.6510000000,,0.449100
879,GJ 832 b,3.5600000000,,0.450000
880,GJ 832 b,3.4600000000,,0.437474
881,GJ 832 b,3.5300000000,,0.450000
882,GJ 832 b,3.4000000000,,0.450000
883,GJ 849 b,,,0.490000
884,GJ 849 b,2.3200000000,,0.490000
885,GJ 849 b,2.3500000000,,0.650000
886,GJ 849 b,2.3200000000,,0.450000
887,GJ 849 b,2.4090000000,,0.495859
888,GJ 849 b,2.3900000000,,0.461286
889,GJ 849 b,2.3500000000,,0.490000
890,GJ 849 c,,,0.490000
891,GJ 849 c,4.9740000000,,0.495859
892,GJ 849 c,4.9500000000,,0.450000
893,GJ 86 b,0.1140000000,,0.800000
894,GJ 86 b,0.1100000000,,0.930000
895,GJ 86 b,0.1130000000,,0.770000
896,GJ 876 b,0.2100000000,,0.336778
897,GJ 876 b,0.2083170000,,0.320000
898,GJ 876 b,0.2185850000,,0.370000
899,GJ 876 b,0.2177000000,,0.369607
900,GJ 876 b,0.2077400000,,0.336778
901,GJ 876 b,0.2110000000,,0.334000
902,GJ 876 b,0.2140000000,,0.336778
903,GJ 876 b,0.2080000000,,0.336778
904,GJ 876 b,,,
905,GJ 876 c,0.1300000000,,0.336778
906,GJ 876 c,0.1340000000,,0.336778
907,GJ 876 c,0.1295900000,,0.320000
908,GJ 876 c,0.1306500000,,0.336778
909,GJ 876 c,0.1359890000,,0.370000
910,GJ 876 c,0.1363000000,,0.369607
911,GJ 876 c,0.1320000000,,0.334000
912,GJ 876 d,0.0210000000,,0.336778
913,GJ 876 d,,,0.336778
914,GJ 876 d,0.0218391100,,0.370000
915,GJ 876 d,0.0218300000,,0.369607
916,GJ 876 d,0.0208066500,,0.320000
917,GJ 876 d,0.0210000000,,0.334000
918,GJ 876 d,0.0208067000,,0.336778
919,GJ 876 e,0.3514000000,,0.370000
920,GJ 876 e,0.3343000000,,0.320000
921,GJ 876 e,0.3450000000,,0.336778
922,GJ 887 b,0.0751000000,,
923,GJ 887 b,0.0680000000,,0.489000
924,GJ 887 b,0.0683000000,,0.495000
925,GJ 887 c,0.1330000000,,
926,GJ 887 c,0.1210000000,,0.495000
927,GJ 887 c,0.1200000000,,0.489000
928,GJ 887 d,0.2120000000,,0.495000
929,GJ 887 e,0.0417000000,,0.495000
930,GJ 896 A b,0.6396500000,,0.435990
931,GJ 900 b,12000.0000000000,,1.080000
932,GJ 9066 c,0.8700000000,,0.150000
933,GJ 9066 c,0.8800000000,,0.150000
934,GJ 9404 b,0.0943000000,,0.620000
935,GJ 96 b,0.2910000000,,0.600000
936,GJ 9689 b,0.1139000000,,0.590000
937,GJ 9714 b,12.3190000000,,0.670000
938,GJ 9773 b,2.9210000000,,0.358000
939,GJ 9827 b,0.0189000000,0.12846842,0.620000
940,GJ 9827 b,,0.13640848,0.593000
941,GJ 9827 b,,,0.659000
942,GJ 9827 b,,0.14015523,0.606000
943,GJ 9827 b,0.0188000000,0.14069076,0.606000
944,GJ 9827 b,,0.15045525,
945,GJ 9827 b,0.0188800000,0.14452672,0.614000
946,GJ 9827 b,0.0200000000,0.15612454,0.659000
947,GJ 9827 b,0.0188000000,0.14069052,0.606000
948,GJ 9827 b,0.0206000000,0.14095840,0.637000
949,GJ 9827 c,,0.10714623,0.593000
950,GJ 9827 c,0.0420000000,0.12133107,0.659000
951,GJ 9827 c,0.0429000000,0.11062558,0.637000
952,GJ 9827 c,,,0.659000
953,GJ 9827 c,0.0394200000,0.11321260,0.614000
954,GJ 9827 c,0.0392500000,0.11071479,0.606000
955,GJ 9827 c,0.0392500000,0.11071460,0.606000
956,GJ 9827 c,0.0395000000,0.10081202,0.620000
957,GJ 9827 d,,0.17441372,0.593000
958,GJ 9827 d,0.0530000000,0.17664407,0.620000
959,GJ 9827 d,0.0600000000,0.18734945,0.659000
960,GJ 9827 d,0.0559100000,0.18039076,0.606000
961,GJ 9827 d,0.0611000000,0.18199692,0.637000
962,GJ 9827 d,0.0561500000,0.18467303,0.614000
963,GJ 9827 d,0.0563000000,0.16861480,0.620000
964,GJ 9827 d,0.0559000000,0.18039107,0.606000
965,GPX-1 b,,1.37299010,
966,GPX-1 b,0.0338000000,1.47000000,1.680000
967,GPX-1 b,,,
968,GQ Lup b,,4.60000000,
969,GQ Lup b,100.0000000000,3.00000000,0.700000
970,GSC 06214-00210 b,320.0000000000,,0.900000
971,GSC 06214-00210 b,300.0000000000,,0.600000
972,GSC 06214-00210 b,320.0000000000,,0.900000
973,GSC 06214-00210 b,,1.80000000,0.694000
974,GU Psc b,2000.0000000000,1.26500000,0.325000
975,Gaia-1 b,0.0404700000,1.22900000,0.949000
976,Gaia-1 b,,1.12907779,
977,Gaia-2 b,0.0467000000,1.32200000,1.000000
978,Gaia-2 b,,1.31363156,
979,Gaia-4 b,,,0.644000
980,Gaia-5 b,,,0.339000
981,Gaia22dkvL b,1.4000000000,,1.077000
982,Gaia22dkvL b,1.6800000000,,1.046000
983,Gaia22dkvL b,1.4000000000,,1.145000
984,Gaia22dkvL b,1.6900000000,,1.157000
985,Gaia22dkvL b,1.6100000000,,1.050000
986,Gaia22dkvL b,2.0400000000,,1.288000
987,Gaia22dkvL b,1.9600000000,,1.273000
988,Gl 378 b,0.0394350000,,0.560000
989,Gl 410 b,0.0531000000,,0.550000
990,Gl 49 b,0.0905000000,,0.515000
991,Gl 686 b,0.0910000000,,0.420000
992,Gl 686 b,0.0910000000,,0.426000
993,Gl 686 b,0.0917000000,,0.426000
994,Gl 725 A b,0.0680000000,,0.330000
995,Gliese 12 b,,0.08658916,
996,Gliese 12 b,0.0668000000,0.08546718,0.241400
997,Gliese 12 b,0.0670000000,0.08029276,0.241000
998,Gliese 12 b,,0.08296919,0.255000
999,HAT-P-1 b,0.0553000000,1.24200000,1.133000
1000,HAT-P-1 b,,,1.133000
1001,HAT-P-1 b,,,
1002,HAT-P-1 b,,,1.133000
1003,HAT-P-1 b,0.0553000000,1.24200000,1.133000
1004,HAT-P-1 b,0.0551000000,1.36000000,1.120000
1005,HAT-P-1 b,,,1.126000
1006,HAT-P-1 b,0.0556100000,1.31900000,1.151000
1007,HAT-P-1 b,0.0553500000,1.21700000,1.134000
1008,HAT-P-1 b,,1.29655857,
1009,HAT-P-1 b,,,
1010,HAT-P-1 b,0.0556100000,1.31900000,
1011,HAT-P-1 b,,1.22500000,1.133000
1012,HAT-P-1 b,,,
1013,HAT-P-1 b,0.0551000000,,1.120000
1014,HAT-P-1 b,,1.32000000,1.126000
1015,HAT-P-11 b,0.0530000000,0.42200000,0.810000
1016,HAT-P-11 b,,,
1017,HAT-P-11 b,0.0525900000,0.39700000,0.812000
1018,HAT-P-11 b,0.0532000000,0.44660000,0.860000
1019,HAT-P-11 b,0.0525800000,,0.811000
1020,HAT-P-11 b,,,0.810000
1021,HAT-P-11 b,,0.42260683,
1022,HAT-P-11 b,0.0530000000,0.43179662,0.829000
1023,HAT-P-11 b,,0.42019806,0.810000
1024,HAT-P-11 b,0.0520000000,0.41752235,0.786000
1025,HAT-P-11 b,0.0530000000,0.43179662,0.829000
1026,HAT-P-11 b,,0.47207861,
1027,HAT-P-11 b,0.0530000000,0.43179662,0.829000
1028,HAT-P-11 b,,,0.810000
1029,HAT-P-11 b,0.0525400000,0.38897315,0.809000
1030,HAT-P-11 b,,,
1031,HAT-P-11 b,,,
1032,HAT-P-11 b,,,0.770000
1033,HAT-P-11 b,,,0.810000
1034,HAT-P-11 b,,,0.770000
1035,HAT-P-11 b,,0.43000000,0.880000
1036,HAT-P-11 b,0.0530000000,0.43001234,0.830000
1037,HAT-P-11 c,4.1300000000,,0.809000
1038,HAT-P-11 c,4.1000000000,,0.811000
1039,HAT-P-11 c,,,
1040,HAT-P-11 c,,,
1041,HAT-P-11 c,,,0.809000
1042,HAT-P-12 b,,0.99005434,
1043,HAT-P-12 b,,,
1044,HAT-P-12 b,,1.36000000,0.733000
1045,HAT-P-12 b,,,0.733000
1046,HAT-P-12 b,0.0384000000,0.95900000,0.733000
1047,HAT-P-12 b,0.0383700000,,0.730000
1048,HAT-P-12 b,,,
1049,HAT-P-12 b,,0.94900000,0.733000
1050,HAT-P-12 b,,,0.740000
1051,HAT-P-12 b,,0.96000000,0.740000
1052,HAT-P-12 b,0.0376700000,0.91900000,0.691000
1053,HAT-P-12 b,,,0.733000
1054,HAT-P-12 b,,,0.733000
1055,HAT-P-12 b,,,0.733000
1056,HAT-P-12 b,0.0383800000,0.95900000,0.730000
1057,HAT-P-13 b,0.0427000000,1.27100000,1.220000
1058,HAT-P-13 b,,,1.220000
1059,HAT-P-13 b,,1.49686769,
1060,HAT-P-13 b,,,
1061,HAT-P-13 b,0.0438300000,1.48700000,1.320000
1062,HAT-P-13 b,0.0438300000,1.48700000,1.320000
1063,HAT-P-13 b,,,
1064,HAT-P-13 b,0.0431000000,1.48700000,
1065,HAT-P-13 b,,,
1066,HAT-P-13 b,,,1.220000
1067,HAT-P-13 b,,,1.320000
1068,HAT-P-13 b,,1.27200000,
1069,HAT-P-13 b,0.0427000000,1.28100000,1.220000
1070,HAT-P-13 c,,,1.320000
1071,HAT-P-13 c,1.2580000000,,1.320000
1072,HAT-P-13 c,,,
1073,HAT-P-13 c,1.1880000000,,1.220000
1074,HAT-P-14 b,,,1.386000
1075,HAT-P-14 b,,,1.386000
1076,HAT-P-14 b,0.0596000000,1.20000000,1.320000
1077,HAT-P-14 b,,,1.418000
1078,HAT-P-14 b,0.0610800000,1.21900000,1.418000
1079,HAT-P-14 b,,,1.433000
1080,HAT-P-14 b,,1.28195421,
1081,HAT-P-14 b,,1.14200000,1.386000
1082,HAT-P-14 b,,,
1083,HAT-P-14 b,0.0606000000,1.15000000,1.386000
1084,HAT-P-14 b,,,
1085,HAT-P-14 b,0.0606200000,1.15000000,1.386000
1086,HAT-P-14 b,,1.42000000,2.650000
1087,HAT-P-15 b,,0.85405950,
1088,HAT-P-15 b,,,
1089,HAT-P-15 b,,,1.020000
1090,HAT-P-15 b,,,1.013000
1091,HAT-P-15 b,,1.06000000,1.000000
1092,HAT-P-15 b,,,1.013000
1093,HAT-P-15 b,0.0965000000,1.07200000,1.013000
1094,HAT-P-15 b,0.0964000000,1.07200000,1.013000
1095,HAT-P-16 b,,1.29000000,1.200000
1096,HAT-P-16 b,,,1.218000
1097,HAT-P-16 b,,,
1098,HAT-P-16 b,0.0413000000,1.19000000,1.216000
1099,HAT-P-16 b,0.0413400000,1.28900000,1.218000
1100,HAT-P-16 b,0.0413000000,1.28900000,1.218000
1101,HAT-P-16 b,,,1.218000
1102,HAT-P-16 b,,1.31000000,
1103,HAT-P-16 b,,,
1104,HAT-P-16 b,0.0413000000,1.19000000,
1105,HAT-P-16 b,,,1.218000
1106,HAT-P-16 b,,,
1107,HAT-P-16 b,,1.37405893,
1108,HAT-P-17 b,0.0882000000,1.01000000,0.857000
1109,HAT-P-17 b,,1.05000000,0.990000
1110,HAT-P-17 b,,,0.857000
1111,HAT-P-17 b,0.0882000000,1.01000000,0.857000
1112,HAT-P-17 b,,,0.920000
1113,HAT-P-17 b,,,0.857000
1114,HAT-P-17 b,,1.05923101,
1115,HAT-P-17 b,,1.04000000,0.880000
1116,HAT-P-17 b,0.0892000000,1.01500000,0.886000
1117,HAT-P-17 b,,,
1118,HAT-P-17 b,,,0.857000
1119,HAT-P-17 c,5.6000000000,,0.920000
1120,HAT-P-17 c,2.5550000000,,0.857000
1121,HAT-P-17 c,4.6700000000,,0.857000
1122,HAT-P-18 b,,,0.773000
1123,HAT-P-18 b,,,0.770000
1124,HAT-P-18 b,0.0559000000,0.94700000,0.770000
1125,HAT-P-18 b,,0.95726630,
1126,HAT-P-18 b,0.0559600000,0.99500000,0.770000
1127,HAT-P-18 b,,,0.770000
1128,HAT-P-18 b,,,0.773000
1129,HAT-P-18 b,,,0.770000
1130,HAT-P-18 b,,,
1131,HAT-P-18 b,,,
1132,HAT-P-18 b,,,0.770000
1133,HAT-P-18 b,0.0559000000,0.99500000,0.770000
1134,HAT-P-19 b,,,0.842000
1135,HAT-P-19 b,,1.02992649,
1136,HAT-P-19 b,0.0459900000,1.00800000,0.807000
1137,HAT-P-19 b,,,0.842000
1138,HAT-P-19 b,0.0466400000,1.13200000,0.842000
1139,HAT-P-19 b,0.0466000000,1.13200000,0.842000
1140,HAT-P-19 b,,,0.831000
1141,HAT-P-19 b,,,
1142,HAT-P-2 b,0.0680000000,1.10000000,
1143,HAT-P-2 b,,,
1144,HAT-P-2 b,0.0677000000,0.98200000,1.298000
1145,HAT-P-2 b,,,1.330000
1146,HAT-P-2 b,0.0688000000,1.15700000,1.360000
1147,HAT-P-2 b,,,1.308000
1148,HAT-P-2 b,,1.18282834,
1149,HAT-P-2 b,0.0674000000,1.19000000,1.279000
1150,HAT-P-2 b,,,1.360000
1151,HAT-P-2 b,,1.20000000,1.930000
1152,HAT-P-2 b,0.0679000000,1.00300000,1.308000
1153,HAT-P-2 b,0.0687800000,1.15700000,1.360000
1154,HAT-P-2 b,0.0677000000,0.95100000,1.298000
1155,HAT-P-2 b,0.0681400000,,1.330000
1156,HAT-P-2 b,,,1.330000
1157,HAT-P-2 b,,,
1158,HAT-P-2 b,,,
1159,HAT-P-2 c,,,1.330000
